Order_ID,Product,Quantity_MT,Unit_Price_USD,Buyer_Country,Quality_Grade,Order_Status,Order_Date,Shipment_Date,Total_Value_USD
5070,Sesame Seed,181.84,2191.33,India,A,Completed,2024-07-29,2024-09-03,398471.45
5071,Sesame Seed,93.38,2180.52,China,A,Pending,2021-01-17,,203616.96
5072,Hibiscus,189.11,2027.59,UAE,C,Pending,2021-03-12,,383437.54
5073,Soya Beans,60.69,750.79,Turkey,C,Completed,2024-07-16,2024-08-06,45565.45
5074,Sesame Seed,52.74,1531.94,India,A,Completed,2024-09-10,2024-10-24,80794.52
5075,Soya Beans,22.35,1268.19,Netherlands,C,Completed,2021-11-01,2021-11-18,28344.05
5076,Soya Beans,49.92,1834.69,India,A,Completed,2025-01-14,2025-02-13,91587.72
5077,Cassia Tora,154.76,2269.33,Vietnam,B,Cancelled,2023-10-28,,351201.51
5078,Sesame Seed,81.35,843.12,Netherlands,A,Completed,2024-08-30,2024-10-08,68587.81
5079,Soya Beans,30.48,982.09,UAE,B,Cancelled,2023-03-28,,29934.1
5080,Cassia Tora,22.3,820.3,India,B,Completed,2024-02-01,2024-02-12,18292.69
5081,Soya Beans,98.56,1964.78,Turkey,B,Completed,2023-04-01,2023-04-28,193648.72
5082,Hibiscus,108.33,1393.34,Vietnam,B,Cancelled,2021-07-12,,150940.52
5083,Sesame Seed,159.12,1347.91,UAE,B,Completed,2025-05-17,2025-05-30,214479.44
5084,Soya Beans,143.25,1390.12,Vietnam,B,Pending,2022-06-13,,199134.69
5085,Sesame Seed,34.26,977.7,India,B,Completed,2021-06-20,2021-07-17,33496.0
5086,Cassia Tora,56.1,803.44,Vietnam,C,Completed,2025-04-10,2025-05-06,45072.98
5087,Sesame Seed,139.06,2067.72,Turkey,B,Pending,2021-09-08,,287537.14
5088,Soya Beans,36.93,1685.26,China,B,Completed,2024-11-11,2024-12-09,62236.65
5089,Sesame Seed,160.84,1885.46,Netherlands,B,Completed,2024-05-15,2024-06-05,303257.39
5090,Hibiscus,131.81,958.1,UAE,B,Completed,2022-06-25,2022-08-08,126287.16
5091,Hibiscus,107.73,679.44,Netherlands,A,Completed,2022-02-20,2022-03-15,73196.07
5092,Cassia Tora,129.21,895.95,UAE,A,Completed,2023-03-05,2023-03-16,115765.7
5093,Soya Beans,20.84,2264.15,Turkey,B,Completed,2024-11-04,2024-11-08,47184.89
5094,Sesame Seed,110.06,1041.02,Vietnam,C,Completed,2024-03-13,2024-04-18,114574.66
5095,Cassia Tora,90.81,440.74,Netherlands,C,Completed,2021-01-25,2021-03-01,40023.6
5096,Cassia Tora,103.08,1377.71,China,B,Completed,2022-10-30,2022-11-09,142014.35
5097,Soya Beans,68.2,1023.99,Netherlands,A,Completed,2024-01-02,2024-02-01,69836.12
5098,Sesame Seed,94.17,1354.63,India,A,Completed,2022-09-24,2022-11-02,127565.51
5099,Cassia Tora,176.77,1816.56,Vietnam,B,Completed,2024-01-22,2024-01-30,321113.31
5100,Cassia Tora,69.63,2401.07,UAE,B,Completed,2022-05-20,2022-05-29,167186.5
5101,Soya Beans,9.94,2013.8,UAE,C,Completed,2021-12-02,2021-12-05,20017.17
5102,Soya Beans,52.04,1388.27,UAE,A,Cancelled,2022-03-01,,72245.57
5103,Cassia Tora,91.42,2001.32,UAE,C,Completed,2022-05-14,2022-05-22,182960.67
5104,Sesame Seed,107.16,826.83,China,B,Completed,2024-10-19,2024-11-11,88603.1
5105,Cassia Tora,86.0,2119.83,UAE,B,Completed,2023-08-05,2023-09-13,182305.38
5106,Hibiscus,165.5,1513.7,China,A,Completed,2022-09-22,2022-10-24,250517.35
5107,Soya Beans,183.12,2087.04,UAE,C,Completed,2024-05-07,2024-06-10,382178.76
5108,Hibiscus,97.87,1560.88,Netherlands,B,Completed,2022-12-19,2023-01-11,152763.33
5109,Sesame Seed,16.1,1029.49,Turkey,B,Completed,2024-12-07,2025-01-08,16574.79
5110,Soya Beans,84.78,539.89,India,B,Completed,2021-12-05,2021-12-18,45771.87
5111,Sesame Seed,37.07,1323.66,Turkey,B,Completed,2022-10-21,2022-11-09,49068.08
5112,Hibiscus,57.42,1921.63,UAE,B,Completed,2023-08-20,2023-09-12,110339.99
5113,Sesame Seed,166.75,952.29,China,A,Completed,2022-03-05,2022-03-19,158794.36
5114,Soya Beans,107.52,951.59,Vietnam,A,Completed,2023-06-18,2023-06-21,102314.96
5115,Hibiscus,165.89,1991.1,China,A,Cancelled,2021-05-19,,330303.58
5116,Soya Beans,197.14,710.77,India,A,Pending,2023-07-31,,140121.2
5117,Hibiscus,109.5,1195.18,China,A,Completed,2022-06-26,2022-07-10,130872.21
5118,Cassia Tora,182.54,1660.34,Vietnam,A,Completed,2021-02-26,2021-04-02,303078.46
5119,Sesame Seed,137.01,1113.46,Vietnam,B,Completed,2024-06-09,2024-07-12,152555.15
5120,Sesame Seed,21.26,2421.6,India,C,Pending,2022-10-20,,51483.22
5121,Soya Beans,84.16,2322.93,India,B,Pending,2022-03-11,,195497.79
5122,Cassia Tora,132.13,2387.75,Vietnam,A,Completed,2022-01-19,2022-02-05,315493.41
5123,Soya Beans,141.35,2461.01,India,B,Completed,2022-07-14,2022-07-30,347863.76
5124,Soya Beans,172.27,2441.6,India,A,Completed,2021-07-13,2021-07-21,420614.43
5125,Hibiscus,127.82,995.5,UAE,B,Completed,2022-06-18,2022-07-24,127244.81
5126,Cassia Tora,18.93,1460.68,Vietnam,C,Completed,2022-06-02,2022-07-16,27650.67
5127,Hibiscus,29.35,2024.29,UAE,B,Pending,2022-12-17,,59412.91
5128,Soya Beans,66.34,1883.17,Vietnam,B,Pending,2023-01-21,,124929.5
5129,Hibiscus,59.51,877.06,Netherlands,A,Cancelled,2021-07-04,,52193.84
5130,Hibiscus,45.1,1099.3,UAE,C,Completed,2021-10-19,2021-11-18,49578.43
5131,Sesame Seed,123.84,2363.49,India,A,Completed,2024-09-20,2024-10-17,292694.6
5132,Cassia Tora,86.51,2353.64,China,B,Completed,2023-01-02,2023-01-15,203613.4
5133,Sesame Seed,137.31,1897.06,India,C,Completed,2021-04-26,2021-06-06,260485.31
5134,Cassia Tora,78.01,314.33,Netherlands,B,Completed,2023-04-05,2023-04-28,24520.88
5135,Sesame Seed,55.54,1435.64,Netherlands,C,Completed,2023-12-09,2023-12-13,79735.45
5136,Soya Beans,110.54,761.42,Vietnam,C,Completed,2022-11-16,2022-11-27,84167.37
5137,Sesame Seed,20.26,2004.56,Netherlands,C,Completed,2021-03-23,2021-05-02,40612.39
5138,Cassia Tora,197.74,478.66,Turkey,B,Completed,2023-04-14,2023-05-07,94650.23
5139,Cassia Tora,131.47,2077.16,China,C,Completed,2021-11-29,2022-01-04,273084.23
5140,Cassia Tora,25.31,973.13,India,A,Completed,2022-07-11,2022-08-15,24629.92
5141,Sesame Seed,124.86,1117.42,Turkey,B,Completed,2021-12-01,2022-01-14,139521.06
5142,Hibiscus,15.81,1826.98,Netherlands,A,Completed,2022-06-16,2022-07-14,28884.55
5143,Sesame Seed,101.74,804.4,India,A,Completed,2021-08-09,2021-09-21,81839.66
5144,Hibiscus,58.88,2152.89,China,B,Completed,2022-09-27,2022-09-30,126762.16
5145,Sesame Seed,140.45,2346.18,UAE,A,Cancelled,2021-11-19,,329520.98
5146,Soya Beans,97.93,2473.98,UAE,A,Completed,2021-01-03,2021-01-26,242276.86
5147,Soya Beans,157.39,1824.14,Turkey,B,Completed,2021-07-25,2021-08-27,287101.39
5148,Sesame Seed,46.72,1534.0,Vietnam,A,Completed,2021-02-09,2021-03-19,71668.48
5149,Sesame Seed,131.58,2260.68,Vietnam,B,Completed,2021-02-28,2021-04-06,297460.27
5150,Sesame Seed,137.88,923.68,China,B,Cancelled,2023-08-09,,127357.0
5151,Soya Beans,96.03,1472.19,India,A,Completed,2022-07-28,2022-08-01,141374.41
5152,Hibiscus,171.8,777.73,Netherlands,B,Completed,2022-10-06,2022-11-09,133614.01
5153,Cassia Tora,30.18,1016.89,UAE,B,Completed,2025-03-11,2025-03-30,30689.74
5154,Hibiscus,151.92,1845.13,Turkey,A,Cancelled,2025-05-15,,280312.15
5155,Sesame Seed,27.27,514.27,China,B,Completed,2023-04-23,2023-05-04,14024.14
5156,Soya Beans,32.22,1368.97,UAE,B,Pending,2024-02-20,,44108.21
5157,Cassia Tora,41.1,2151.1,India,A,Completed,2025-02-11,2025-03-24,88410.21
5158,Hibiscus,132.55,1390.96,India,A,Completed,2022-09-11,2022-10-23,184371.75
5159,Sesame Seed,128.16,830.07,Vietnam,A,Completed,2021-04-06,2021-05-12,106381.77
5160,Soya Beans,89.73,1082.02,Netherlands,A,Completed,2024-12-08,2024-12-19,97089.65
5161,Soya Beans,63.58,1573.83,Turkey,C,Completed,2024-06-12,2024-06-29,100064.11
5162,Cassia Tora,122.94,1669.67,Vietnam,A,Completed,2023-06-17,2023-06-23,205269.23
5163,Hibiscus,29.69,317.89,India,C,Pending,2023-12-22,,9438.15
5164,Soya Beans,126.1,693.92,Turkey,A,Completed,2024-07-03,2024-07-17,87503.31
5165,Sesame Seed,3.38,1821.83,Netherlands,B,Completed,2022-07-15,2022-08-05,6157.79
5166,Sesame Seed,29.75,482.94,Turkey,C,Pending,2023-06-24,,14367.46
5167,Cassia Tora,141.88,2172.17,China,A,Completed,2021-12-14,2022-01-06,308187.48
5168,Hibiscus,174.92,971.95,UAE,A,Pending,2022-11-02,,170013.49
5169,Soya Beans,16.04,2033.01,UAE,A,Completed,2024-02-22,2024-03-28,32609.48
5170,Cassia Tora,128.11,2151.65,India,A,Completed,2025-02-14,2025-02-22,275647.88
5171,Hibiscus,13.32,2364.42,Turkey,A,Completed,2021-11-13,2021-11-18,31494.07
5172,Hibiscus,175.91,1859.34,UAE,B,Completed,2025-03-08,2025-03-12,327076.5
5173,Soya Beans,78.94,2195.92,UAE,C,Completed,2022-12-20,2023-01-16,173345.92
5174,Cassia Tora,148.49,900.07,Turkey,B,Cancelled,2023-12-08,,133651.39
5175,Cassia Tora,35.38,334.4,India,B,Completed,2024-12-03,2025-01-04,11831.07
5176,Cassia Tora,172.41,1794.86,India,A,Completed,2024-03-05,2024-03-18,309451.81
5177,Cassia Tora,86.4,863.34,China,B,Cancelled,2024-05-09,,74592.58
5178,Hibiscus,42.56,1949.44,Vietnam,A,Completed,2021-09-07,2021-10-19,82968.17
5179,Cassia Tora,114.92,1125.51,UAE,C,Completed,2021-11-10,2021-12-09,129343.61
5180,Cassia Tora,58.34,1989.89,India,C,Completed,2024-10-23,2024-11-23,116090.18
5181,Soya Beans,58.12,1975.96,Vietnam,A,Completed,2024-12-23,2025-01-20,114842.8
5182,Sesame Seed,23.79,1271.53,Vietnam,B,Pending,2023-03-18,,30249.7
5183,Hibiscus,43.57,2190.89,Turkey,A,Completed,2025-02-12,2025-03-16,95457.08
5184,Soya Beans,159.77,1332.31,India,B,Pending,2024-08-30,,212863.17
5185,Soya Beans,105.19,2409.68,India,A,Completed,2025-03-04,2025-03-14,253474.24
5186,Soya Beans,71.63,387.76,UAE,B,Completed,2024-10-10,2024-11-23,27775.25
5187,Hibiscus,185.95,1492.48,China,B,Pending,2022-04-30,,277526.66
5188,Sesame Seed,159.68,340.91,Turkey,A,Completed,2024-05-19,2024-06-25,54436.51
5189,Hibiscus,62.74,993.72,UAE,A,Completed,2021-02-13,2021-03-28,62345.99
5190,Cassia Tora,23.04,1316.28,UAE,B,Completed,2025-04-14,2025-05-23,30327.09
5191,Sesame Seed,37.68,675.72,India,C,Completed,2022-07-25,2022-08-10,25461.13
5192,Hibiscus,135.36,2091.03,China,B,Completed,2022-08-06,2022-08-15,283041.82
5193,Hibiscus,113.05,1222.43,Vietnam,A,Completed,2024-01-21,2024-02-29,138195.71
5194,Cassia Tora,196.17,617.75,UAE,A,Cancelled,2024-07-12,,121184.02
5195,Hibiscus,3.69,941.87,Vietnam,A,Completed,2023-06-14,2023-06-30,3475.5
5196,Sesame Seed,175.48,594.44,Turkey,A,Completed,2021-08-08,2021-09-16,104312.33
5197,Soya Beans,3.84,1495.28,China,B,Completed,2023-07-14,2023-07-29,5741.88
5198,Hibiscus,85.53,1328.58,Turkey,A,Pending,2025-01-05,,113633.45
5199,Hibiscus,183.4,764.48,India,A,Completed,2022-02-05,2022-03-13,140205.63
5200,Sesame Seed,132.02,2437.36,India,A,Completed,2024-11-24,2024-12-05,321780.27
5201,Hibiscus,117.08,1751.12,Turkey,A,Completed,2022-12-28,2023-01-19,205021.13
5202,Soya Beans,63.39,1003.6,Netherlands,B,Cancelled,2023-09-18,,63618.2
5203,Cassia Tora,193.26,1110.05,Netherlands,A,Cancelled,2023-06-18,,214528.26
5204,Cassia Tora,34.48,2373.37,UAE,A,Pending,2025-05-19,,81833.8
5205,Cassia Tora,54.71,1571.29,UAE,A,Completed,2023-05-08,2023-06-09,85965.28
5206,Soya Beans,91.14,546.26,China,A,Completed,2023-03-15,2023-04-27,49786.14
5207,Cassia Tora,26.13,2074.28,India,A,Cancelled,2022-05-05,,54200.94
5208,Sesame Seed,85.29,2232.8,China,A,Cancelled,2025-02-17,,190435.51
5209,Sesame Seed,8.83,1730.59,India,A,Completed,2025-02-02,2025-02-11,15281.11
5210,Soya Beans,184.9,404.13,UAE,C,Completed,2025-05-17,2025-06-29,74723.64
5211,Soya Beans,65.11,949.65,China,A,Completed,2023-07-27,2023-08-10,61831.71
5212,Soya Beans,127.13,1910.96,China,B,Pending,2023-04-24,,242940.34
5213,Sesame Seed,174.23,856.49,UAE,A,Completed,2025-01-08,2025-01-22,149226.25
5214,Soya Beans,163.85,1265.71,China,B,Completed,2024-07-16,2024-08-23,207386.58
5215,Soya Beans,174.8,922.08,China,B,Completed,2021-09-24,2021-10-19,161179.58
5216,Cassia Tora,144.34,523.9,Vietnam,A,Pending,2021-02-23,,75619.73
5217,Soya Beans,39.56,1298.25,Vietnam,C,Completed,2022-06-12,2022-07-21,51358.77
5218,Hibiscus,73.94,1680.37,China,C,Completed,2025-03-24,2025-05-04,124246.56
5219,Cassia Tora,102.89,936.51,China,B,Pending,2022-09-08,,96357.51
5220,Sesame Seed,68.05,798.52,Vietnam,A,Pending,2023-12-19,,54339.29
5221,Sesame Seed,191.09,574.29,Vietnam,A,Completed,2023-11-30,2023-12-05,109741.08
5222,Sesame Seed,161.56,1799.65,Turkey,C,Completed,2024-06-14,2024-07-07,290751.45
5223,Cassia Tora,159.99,800.63,Turkey,A,Completed,2023-08-13,2023-08-30,128092.79
5224,Sesame Seed,72.86,1248.34,Turkey,A,Completed,2022-01-21,2022-01-31,90954.05
5225,Cassia Tora,151.21,670.38,Turkey,A,Completed,2023-01-04,2023-02-07,101368.16
5226,Cassia Tora,123.2,1655.02,China,A,Completed,2022-12-17,2023-01-01,203898.46
5227,Hibiscus,75.67,1673.57,Netherlands,B,Completed,2022-10-12,2022-11-06,126639.04
5228,Hibiscus,62.35,2184.23,Vietnam,A,Completed,2021-10-27,2021-11-24,136186.74
5229,Hibiscus,157.98,2467.72,UAE,C,Completed,2022-01-30,2022-02-03,389850.41
5230,Hibiscus,119.76,2283.05,Vietnam,B,Completed,2024-05-15,2024-05-22,273418.07
5231,Hibiscus,8.36,2110.2,Turkey,A,Cancelled,2024-09-21,,17641.27
5232,Sesame Seed,5.32,2243.38,UAE,B,Completed,2022-08-16,2022-09-01,11934.78
5233,Sesame Seed,168.55,418.35,UAE,B,Completed,2022-05-29,2022-07-05,70512.89
5234,Sesame Seed,18.87,1975.47,India,B,Cancelled,2024-04-16,,37277.12
5235,Hibiscus,104.35,1113.12,Netherlands,C,Pending,2022-01-31,,116154.07
5236,Soya Beans,122.12,714.4,Netherlands,A,Completed,2022-01-06,2022-02-02,87242.53
5237,Sesame Seed,183.28,1251.22,India,B,Pending,2023-05-08,,229323.6
5238,Sesame Seed,103.39,553.66,China,A,Completed,2023-03-02,2023-04-06,57242.91
5239,Soya Beans,39.61,889.92,Turkey,B,Pending,2022-10-20,,35249.73
5240,Hibiscus,52.87,1208.08,India,C,Completed,2024-09-03,2024-09-22,63871.19
5241,Cassia Tora,10.72,1592.24,Netherlands,A,Pending,2023-01-06,,17068.81
5242,Soya Beans,45.19,2355.52,Turkey,A,Completed,2024-10-24,2024-12-03,106445.95
5243,Soya Beans,163.21,462.31,China,C,Completed,2022-01-19,2022-02-22,75453.62
5244,Sesame Seed,151.62,1666.03,Turkey,A,Completed,2021-03-03,2021-03-19,252603.47
5245,Sesame Seed,17.31,468.64,China,A,Completed,2022-05-20,2022-06-19,8112.16
5246,Hibiscus,96.44,1605.24,UAE,A,Cancelled,2021-08-27,,154809.35
5247,Cassia Tora,61.06,1628.07,Netherlands,A,Completed,2021-07-14,2021-08-13,99409.95
5248,Cassia Tora,130.34,1157.46,India,B,Pending,2022-11-09,,150863.34
5249,Soya Beans,192.31,414.49,China,B,Completed,2024-05-30,2024-06-25,79710.57
5250,Hibiscus,126.51,2106.3,Turkey,A,Pending,2021-03-02,,266468.01
5251,Cassia Tora,149.39,1041.52,China,A,Completed,2024-02-27,2024-04-08,155592.67
5252,Soya Beans,80.23,431.51,Vietnam,C,Cancelled,2023-09-17,,34620.05
5253,Sesame Seed,7.5,416.61,Turkey,A,Completed,2022-11-16,2022-12-13,3124.58
5254,Cassia Tora,84.2,492.58,UAE,B,Completed,2021-06-05,2021-07-17,41475.24
5255,Soya Beans,102.65,2204.78,Netherlands,A,Completed,2024-11-02,2024-11-14,226320.67
5256,Cassia Tora,99.04,1342.44,India,A,Completed,2023-07-12,2023-07-20,132955.26
5257,Hibiscus,47.48,2220.14,India,A,Completed,2023-05-18,2023-05-29,105412.25
5258,Soya Beans,95.52,1947.41,India,B,Cancelled,2023-06-22,,186016.6
5259,Hibiscus,143.88,330.93,Netherlands,B,Completed,2023-09-26,2023-11-01,47614.21
5260,Soya Beans,62.98,970.54,Netherlands,B,Pending,2024-12-31,,61124.61
5261,Sesame Seed,127.17,1449.15,Turkey,A,Completed,2023-09-02,2023-10-05,184288.41
5262,Cassia Tora,31.49,365.6,Vietnam,A,Completed,2024-05-15,2024-05-25,11512.74
5263,Sesame Seed,56.33,2408.29,Netherlands,A,Pending,2022-01-23,,135658.98
5264,Hibiscus,176.9,2300.69,Turkey,A,Completed,2025-02-12,2025-03-17,406992.06
5265,Cassia Tora,125.7,818.95,Vietnam,A,Cancelled,2023-06-06,,102942.02
5266,Sesame Seed,18.08,1104.93,Netherlands,A,Pending,2023-04-18,,19977.13
5267,Soya Beans,53.66,1898.93,India,A,Completed,2024-09-25,2024-10-19,101896.58
5268,Soya Beans,198.8,337.84,Vietnam,C,Completed,2021-12-06,2021-12-30,67162.59
5269,Sesame Seed,54.75,794.79,Netherlands,A,Completed,2021-07-23,2021-09-05,43514.75
5270,Cassia Tora,116.52,1428.3,Netherlands,C,Pending,2021-06-10,,166425.52
5271,Hibiscus,110.52,1098.55,Vietnam,A,Pending,2025-04-13,,121411.75
5272,Soya Beans,81.07,542.92,Netherlands,B,Pending,2022-01-27,,44014.52
5273,Hibiscus,7.72,1520.77,Netherlands,A,Completed,2023-02-08,2023-02-18,11740.34
5274,Cassia Tora,57.58,2109.06,China,A,Completed,2022-07-29,2022-09-02,121439.67
5275,Cassia Tora,190.72,808.56,UAE,A,Completed,2022-06-18,2022-07-14,154208.56
5276,Soya Beans,4.82,789.73,Netherlands,A,Completed,2023-12-30,2024-01-18,3806.5
5277,Hibiscus,143.42,455.59,China,B,Completed,2023-06-12,2023-06-21,65340.72
5278,Cassia Tora,178.66,1519.42,Vietnam,B,Pending,2022-02-09,,271459.58
5279,Hibiscus,152.71,1190.3,Netherlands,C,Cancelled,2022-08-31,,181770.71
5280,Soya Beans,65.33,1690.34,UAE,B,Pending,2025-03-21,,110429.91
5281,Soya Beans,104.57,376.38,UAE,B,Completed,2023-04-08,2023-05-20,39358.06
5282,Cassia Tora,173.64,1708.15,India,B,Completed,2024-02-18,2024-03-12,296603.17
5283,Cassia Tora,195.12,2349.95,Vietnam,A,Completed,2022-11-21,2022-12-28,458522.24
5284,Hibiscus,20.31,2108.03,Vietnam,A,Completed,2023-06-21,2023-07-22,42814.09
5285,Cassia Tora,25.75,1059.68,Turkey,A,Completed,2024-05-25,2024-06-18,27286.76
5286,Soya Beans,191.21,543.22,Netherlands,C,Completed,2021-02-25,2021-03-04,103869.1
5287,Cassia Tora,174.65,1484.6,China,A,Completed,2022-01-01,2022-01-26,259285.39
5288,Sesame Seed,43.0,924.35,Vietnam,B,Cancelled,2025-03-08,,39747.05
5289,Soya Beans,194.05,323.7,Turkey,C,Completed,2022-03-31,2022-04-24,62813.98
5290,Hibiscus,42.59,1199.05,China,A,Completed,2021-04-14,2021-05-27,51067.54
5291,Cassia Tora,18.61,1487.91,Vietnam,A,Completed,2021-03-18,2021-04-17,27690.01
5292,Cassia Tora,136.7,2006.05,UAE,A,Completed,2021-08-18,2021-09-09,274227.03
5293,Soya Beans,108.42,2455.4,India,B,Completed,2024-07-05,2024-07-24,266214.47
5294,Soya Beans,48.69,2206.56,UAE,A,Completed,2024-07-11,2024-08-19,107437.41
5295,Hibiscus,185.73,1491.36,Netherlands,C,Completed,2021-11-27,2021-12-16,276990.29
5296,Soya Beans,81.44,2074.77,Turkey,A,Completed,2024-04-20,2024-04-25,168969.27
5297,Hibiscus,81.18,2124.25,Turkey,B,Completed,2023-06-12,2023-06-21,172446.62
5298,Cassia Tora,126.73,2426.76,Vietnam,B,Completed,2025-04-23,2025-05-29,307543.29
5299,Hibiscus,46.93,843.31,Turkey,B,Completed,2022-11-19,2022-12-04,39576.54
5300,Hibiscus,117.78,854.05,UAE,B,Completed,2021-01-27,2021-02-09,100590.01
5301,Hibiscus,73.43,780.82,Vietnam,A,Completed,2024-07-23,2024-08-17,57335.61
5302,Cassia Tora,139.31,2282.63,China,C,Completed,2021-10-26,2021-11-04,317993.19
5303,Sesame Seed,50.29,1804.92,Vietnam,B,Completed,2023-08-15,2023-08-19,90769.43
5304,Sesame Seed,37.91,607.72,Turkey,B,Pending,2023-03-10,,23038.67
5305,Hibiscus,50.71,2414.95,Turkey,A,Completed,2024-01-20,2024-02-23,122462.11
5306,Soya Beans,187.25,1631.98,Vietnam,A,Completed,2022-04-25,2022-05-05,305588.26
5307,Sesame Seed,170.0,304.63,Turkey,A,Pending,2022-07-27,,51787.1
5308,Cassia Tora,165.95,1260.59,Turkey,B,Completed,2022-04-03,2022-05-12,209194.91
5309,Hibiscus,156.36,2000.18,Turkey,A,Completed,2025-01-14,2025-02-21,312748.14
5310,Sesame Seed,127.75,982.64,Netherlands,A,Completed,2021-12-31,2022-01-19,125532.26
5311,Cassia Tora,20.58,1776.45,UAE,C,Completed,2023-05-09,2023-06-10,36559.34
5312,Hibiscus,65.61,1879.67,China,B,Pending,2021-12-17,,123325.15
5313,Sesame Seed,112.81,2122.86,Netherlands,A,Completed,2024-11-24,2024-11-29,239479.84
5314,Hibiscus,22.04,1577.0,China,B,Completed,2021-09-10,2021-10-12,34757.08
5315,Sesame Seed,6.99,721.39,Vietnam,B,Completed,2023-02-20,2023-03-24,5042.52
5316,Sesame Seed,19.59,2152.9,UAE,C,Completed,2023-03-14,2023-04-11,42175.31
5317,Soya Beans,22.51,703.25,India,A,Completed,2023-10-09,2023-10-28,15830.16
5318,Sesame Seed,22.8,1308.75,China,A,Completed,2022-04-04,2022-04-07,29839.5
5319,Soya Beans,38.84,497.92,Turkey,A,Completed,2023-07-06,2023-08-08,19339.21
5320,Cassia Tora,100.32,650.28,UAE,B,Completed,2022-05-14,2022-06-03,65236.09
5321,Sesame Seed,57.8,722.02,Turkey,A,Completed,2023-08-08,2023-08-15,41732.76
5322,Hibiscus,172.17,1882.9,Turkey,A,Completed,2022-05-23,2022-06-11,324178.89
5323,Soya Beans,175.35,783.6,China,A,Completed,2024-08-20,2024-09-15,137404.26
5324,Sesame Seed,184.13,1426.75,Vietnam,A,Completed,2022-05-16,2022-05-26,262707.48
5325,Soya Beans,94.76,1790.42,Turkey,B,Completed,2023-03-14,2023-04-06,169660.2
5326,Hibiscus,155.03,1509.99,Turkey,B,Completed,2022-08-21,2022-09-09,234093.75
5327,Hibiscus,118.61,1753.16,UAE,C,Cancelled,2021-06-15,,207942.31
5328,Hibiscus,29.73,2278.84,Netherlands,B,Cancelled,2024-12-09,,67749.91
5329,Cassia Tora,127.5,2425.0,China,B,Pending,2022-04-07,,309187.5
5330,Cassia Tora,167.57,1804.92,Turkey,B,Completed,2023-07-09,2023-08-21,302450.44
5331,Hibiscus,70.24,710.89,Vietnam,A,Completed,2021-04-24,2021-05-14,49932.91
5332,Cassia Tora,149.59,2454.34,China,B,Completed,2024-12-27,2025-02-01,367144.72
5333,Cassia Tora,155.13,454.51,Turkey,B,Cancelled,2023-09-19,,70508.14
5334,Cassia Tora,129.07,2341.02,Netherlands,B,Completed,2024-10-11,2024-10-23,302155.45
5335,Cassia Tora,176.77,1293.81,UAE,A,Completed,2021-07-26,2021-08-30,228706.79
5336,Cassia Tora,29.82,2153.46,China,B,Completed,2024-06-12,2024-07-03,64216.18
5337,Cassia Tora,168.84,1048.38,Vietnam,A,Completed,2025-01-05,2025-01-24,177008.48
5338,Hibiscus,122.54,1535.29,Turkey,A,Completed,2024-10-10,2024-11-21,188134.44
5339,Cassia Tora,171.28,611.67,India,A,Completed,2022-05-30,2022-06-19,104766.84
5340,Cassia Tora,107.0,2291.24,UAE,C,Completed,2024-05-16,2024-06-19,245162.68
5341,Soya Beans,66.26,959.58,UAE,A,Completed,2022-12-10,2022-12-28,63581.77
5342,Soya Beans,179.54,877.08,China,A,Pending,2024-02-23,,157470.94
5343,Cassia Tora,175.6,1280.48,Turkey,A,Pending,2021-05-18,,224852.29
5344,Sesame Seed,54.27,1104.14,Netherlands,A,Completed,2021-12-05,2021-12-08,59921.68
5345,Sesame Seed,149.08,603.4,UAE,B,Completed,2022-06-21,2022-07-17,89954.87
5346,Cassia Tora,19.17,354.18,Turkey,B,Completed,2021-03-09,2021-03-24,6789.63
5347,Hibiscus,18.11,1006.29,Turkey,A,Completed,2025-05-16,2025-06-22,18223.91
5348,Hibiscus,102.77,1883.63,Vietnam,B,Completed,2025-04-14,2025-05-13,193580.66
5349,Soya Beans,8.12,715.92,UAE,B,Completed,2022-01-18,2022-02-25,5813.27
5350,Hibiscus,87.32,679.5,China,B,Pending,2021-01-19,,59333.94
5351,Hibiscus,158.36,1471.02,UAE,B,Pending,2022-11-14,,232950.73
5352,Hibiscus,178.01,1777.67,Turkey,C,Pending,2025-01-13,,316443.04
5353,Cassia Tora,51.7,2471.03,China,A,Completed,2021-03-15,2021-04-28,127752.25
5354,Cassia Tora,16.32,483.48,India,B,Completed,2022-07-27,2022-08-07,7890.39
